id;name;lat;lon;category;subcategory;wheelchair;source
osm:node_2359207305;Farmacia Robbiati;45.5840527;9.2793193;amenity;pharmacy;;osm_node
osm:node_2359245823;Banco BPM;45.584724;9.2742846;amenity;bank;;osm_node
osm:node_2359245880;Schooner Viaggi;45.5839305;9.2783261;shop;travel_agency;limited;osm_node
osm:node_2359245885;Libraccio;45.5840424;9.2786224;shop;books;;osm_node
osm:node_2362260007;Farmacia Dr.Max Monza Corso Milano;45.577355;9.2714635;amenity;pharmacy;;osm_node
osm:node_2362260097;Farmacia del Corso;45.5796365;9.2726404;amenity;pharmacy;;osm_node
osm:node_2362260107;Bar Milano;45.5791247;9.2726466;amenity;cafe;;osm_node
osm:node_2362260113;Bar Riccardo;45.5804191;9.2730936;amenity;cafe;;osm_node
osm:node_2362260117;Alcott;45.5806342;9.2732167;shop;clothes;limited;osm_node
osm:node_2362260179;BCC di Carate Brianza;45.5819663;9.273203;amenity;bank;;osm_node
osm:node_2362260181;Pasticceria Bona;45.582143;9.2730525;amenity;cafe;;osm_node
osm:node_2362260184;Convento Adoratrici Perpetue del Santissimo Scramento;45.5815442;9.2749754;amenity;monastery;;osm_node
osm:node_2362260211;BOGGI Milano;45.5821496;9.2740058;shop;clothes;no;osm_node
osm:node_2362260214;Brian & Barry;45.5821379;9.273848;shop;clothes;limited;osm_node
osm:node_2362260217;Agenzia delle Entrate;45.5823554;9.2733645;office;government;;osm_node
osm:node_2362260219;OVS;45.5827184;9.2736479;shop;clothes;limited;osm_node
osm:node_2362304224;Il Caffè della Piazza;45.5831114;9.273836;amenity;cafe;;osm_node
osm:node_2362304225;Luisa Spagnoli;45.5835729;9.2744007;shop;clothes;limited;osm_node
osm:node_2362304226;Libri e Libri;45.5832952;9.2739898;shop;books;;osm_node
osm:node_2362304227;Uain;45.5829764;9.2746001;amenity;bar;yes;osm_node
osm:node_2362304251;Giocheria;45.5848423;9.2748239;shop;toys;;osm_node
osm:node_2362304252;Carrefour Express;45.5849174;9.2745343;shop;convenience;;osm_node
osm:node_2362304253;Crocifisso;45.5834344;9.2749339;historic;memorial;limited;osm_node
osm:node_2362304255;TIM;45.5827288;9.2740905;shop;telecommunication;;osm_node
osm:node_2362304271;Libreria Duomo;45.5834052;9.2746351;shop;books;;osm_node
osm:node_2362304273;Armonia;45.5829486;9.2742576;shop;pastry;;osm_node
osm:node_2362304274;Stefanel;45.5841945;9.2752654;shop;clothes;limited;osm_node
osm:node_2362304276;Caffè Vergnano;45.5840031;9.2751239;amenity;cafe;no;osm_node
osm:node_2362304277;Lecchi;45.5847596;9.2752091;shop;clothes;;osm_node
osm:node_2362304281;Lacoste;45.5842056;9.2763509;shop;clothes;;osm_node
osm:node_2362304282;Bar Savoia;45.5842194;9.276255;amenity;cafe;;osm_node
osm:node_2362304289;Musei Civici di Monza;45.5827476;9.2746049;tourism;museum;yes;osm_node
osm:node_2362313529;Mino Parrucchiere;45.5822315;9.2803621;shop;hairdresser;;osm_node
osm:node_2362350389;Buns;45.5845699;9.2770853;amenity;restaurant;;osm_node
osm:node_2362350395;Garibaldi Cafè;45.5846981;9.2770862;amenity;bar;;osm_node
osm:node_2362350397;Banca Fideuram;45.5848986;9.277797;amenity;bank;;osm_node
osm:node_2362350484;Circolo Garibaldi;45.5854947;9.2795421;amenity;restaurant;;osm_node
osm:node_2362350487;Farmacia Casanova;45.5851028;9.2814563;amenity;pharmacy;;osm_node
osm:node_2362350493;Farmacia Villa;45.5843741;9.2807289;amenity;pharmacy;;osm_node
osm:node_2362350504;Libero Milano;45.5853991;9.2755646;shop;clothes;limited;osm_node
osm:node_2362350506;Mediobanca Premier;45.5861024;9.2757644;amenity;bank;;osm_node
osm:node_2362350509;Clan;45.5868851;9.2764752;shop;clothes;no;osm_node
osm:node_2362350512;hey lash;45.5871946;9.2759666;shop;beauty;;osm_node
osm:node_2362350516;Antica Trattoria dell'Uva;45.5868965;9.2761625;tourism;hotel;no;osm_node
osm:node_2362350650;Farmacia Manzoni;45.5845639;9.2708514;amenity;pharmacy;;osm_node
osm:node_2364894674;Max Mara;45.5835231;9.2740682;shop;clothes;yes;osm_node
osm:node_2371150979;Monte dei Paschi;45.5829533;9.2733223;amenity;bank;;osm_node
osm:node_2371150994;Biblioteca dei Ragazzi;45.5834025;9.2727579;amenity;library;;osm_node
osm:node_2371151012;Intesa Sanpaolo;45.583061;9.272682;amenity;bank;;osm_node
osm:node_2371151014;tulip;45.5844957;9.2728782;amenity;bar;;osm_node
osm:node_2371151015;Caffè Carducci;45.5847359;9.272948;amenity;cafe;;osm_node
osm:node_2371151016;the Flat - cocktail bar;45.5841402;9.2718885;amenity;cafe;;osm_node
osm:node_2371151017;Galleria Civica;45.5838371;9.2718929;amenity;arts_centre;;osm_node
osm:node_2371151018;Madi;45.584491;9.2716513;amenity;cafe;;osm_node
osm:node_2371151024;Simply;45.5831933;9.2769455;shop;clothes;;osm_node
osm:node_2371151025;AmaThi;45.5830604;9.2768598;shop;beauty;;osm_node
osm:node_2371151028;Calzedonia;45.5829864;9.2740101;shop;clothes;no;osm_node
osm:node_2371151029;Yamamay;45.5830701;9.2740344;shop;clothes;no;osm_node
osm:node_2371151030;Intimissimi;45.5835946;9.2741118;shop;clothes;limited;osm_node
osm:node_2371151031;Enoteca Meregalli;45.5831264;9.2740465;shop;wine;no;osm_node
osm:node_2371151033;Marco Monza;45.5818354;9.2739925;shop;clothes;no;osm_node
osm:node_2371151034;La Romana;45.5851465;9.2753564;amenity;ice_cream;;osm_node
osm:node_2372416230;Giada Beauty Center;45.5830149;9.2747568;shop;beauty;;osm_node
osm:node_2372416235;Solo Pelle;45.5830301;9.274391;shop;bag;;osm_node
osm:node_2372416239;Varallo Gioielli;45.5829435;9.2743389;shop;jewelry;;osm_node
osm:node_2372416281;Caffè Zucchi;45.5858176;9.2741044;amenity;cafe;;osm_node
osm:node_2372416283;Banco di Desio;45.5855852;9.2740523;amenity;bank;;osm_node
osm:node_2372416288;Rosy;45.5857297;9.2735316;shop;beauty;;osm_node
osm:node_2372416292;Crédit Agricole;45.5859384;9.2741435;amenity;bank;;osm_node
osm:node_2372416294;Lievito;45.5859498;9.2734498;shop;pastry;;osm_node
osm:node_2372416296;Caffè del Borgo;45.5851716;9.2743719;amenity;cafe;;osm_node
osm:node_2372416297;Centrale Carni;45.5852633;9.2743778;shop;butcher;;osm_node
osm:node_2372503515;Museo Talamoni;45.583479;9.2797274;tourism;museum;;osm_node
osm:node_2372503516;Pironi Calzature;45.5838123;9.2792714;shop;shoes;limited;osm_node
osm:node_2372503540;Ponte dei Leoni;45.5839749;9.2777996;shop;hairdresser;limited;osm_node
osm:node_2372503543;Ottica Barzaghi;45.5839686;9.2778647;shop;optician;;osm_node
osm:node_2372503546;Zero16;45.5839549;9.2779331;shop;baby_goods;;osm_node
osm:node_2372503591;Caffè del Ponte;45.5838947;9.2787634;amenity;cafe;;osm_node
osm:node_2372503592;La dispensa alpina;45.5840274;9.2787448;shop;deli;limited;osm_node
osm:node_2372503593;Woody;45.5841425;9.2795466;amenity;pub;;osm_node
osm:node_2372503594;Pescheria fish and wine;45.5842662;9.2797715;shop;seafood;;osm_node
osm:node_2372503595;Leoni;45.5837634;9.2795061;amenity;ice_cream;limited;osm_node
osm:node_2372503596;Primigi;45.5836267;9.2794768;shop;shoes;;osm_node
osm:node_2372503598;Sara B Home;45.5846759;9.2803287;shop;houseware;;osm_node
osm:node_2372503630;Novia;45.5851675;9.2808576;shop;clothes;;osm_node
osm:node_2372503659;Sapone del Mugello;45.5850902;9.2815741;shop;chemist;;osm_node
osm:node_2372503660;Caffè Portici;45.5845878;9.2819758;amenity;cafe;;osm_node
osm:node_2372503661;Miles Café;45.5842913;9.2806629;amenity;bar;;osm_node
osm:node_2372503663;Il Forno di Francesco;45.5842275;9.2808062;shop;bakery;;osm_node
osm:node_2372503665;Silvano Fashion Hair;45.5849461;9.2817056;shop;hairdresser;;osm_node
osm:node_2372503687;Barbecue Hooligans;45.5841963;9.2809189;amenity;fast_food;;osm_node
osm:node_2372503770;Clars;45.584013;9.2822549;amenity;restaurant;;osm_node
osm:node_2372503774;Tempor;45.5841734;9.2812956;office;employment_agency;;osm_node
osm:node_2372503778;Pak Doner Kebab;45.5842646;9.2810131;amenity;fast_food;;osm_node
osm:node_2372503781;San Giacomo Maggiore;45.5842737;9.2820488;historic;memorial;;osm_node
osm:node_2372503785;Massimo;45.5844059;9.2823451;shop;hairdresser;;osm_node
osm:node_2372503831;El Supremo;45.5839479;9.2823981;amenity;fast_food;;osm_node
osm:node_2372503837;Cool;45.5840468;9.2785194;amenity;ice_cream;;osm_node
osm:node_2375260738;Findomestic;45.5798437;9.2731587;amenity;bank;;osm_node
osm:node_2375260739;Universo Moda;45.5798901;9.2727655;shop;clothes;;osm_node
osm:node_2375260741;Zia Maria;45.5794352;9.2728502;shop;cannabis;;osm_node
osm:node_2375260743;A. Palma;45.5803168;9.2730747;shop;jewelry;;osm_node
osm:node_2375260744;Galatasaray;45.5804764;9.2730269;amenity;fast_food;;osm_node
osm:node_2375349213;Fratelli Carli;45.5808304;9.2733702;shop;health_food;;osm_node
osm:node_2375349214;Perc e co.;45.5809082;9.2734059;shop;clothes;;osm_node
osm:node_2375349244;Doppelgänger;45.5809751;9.2734366;shop;clothes;;osm_node
osm:node_2375349246;Fastweb;45.581093;9.273794;shop;telecommunication;;osm_node
osm:node_2375349247;Dev;45.5812113;9.2738503;shop;clothes;;osm_node
osm:node_2375349273;GrandVision;45.5811702;9.273542;shop;optician;yes;osm_node
osm:node_2375349274;Ottica Morini;45.5812419;9.2735765;shop;optician;;osm_node
osm:node_2375349275;Mendino;45.5813131;9.2736101;shop;bag;;osm_node
osm:node_2375349276;Biarritz cashmere;45.5813968;9.2736563;shop;clothes;;osm_node
osm:node_2375349277;Dixie;45.5814786;9.2736961;shop;clothes;;osm_node
osm:node_2375349278;Gioielleria Canali;45.5816287;9.2737525;shop;jewelry;;osm_node
osm:node_2375349280;Naracamicie;45.5813262;9.2738988;shop;clothes;;osm_node
osm:node_2375349281;twinset;45.5813849;9.2739231;shop;clothes;;osm_node
osm:node_2375349282;Blue Star Gioielli;45.5814406;9.2739407;shop;jewelry;;osm_node
osm:node_2375349283;Wind Tre;45.581504;9.2739584;shop;telecommunication;;osm_node
osm:node_2375349284;fcode;45.5815787;9.2739797;shop;clothes;no;osm_node
osm:node_2375349285;Furla;45.5816215;9.2739938;shop;bag;;osm_node
osm:node_2375349286;dm;45.5818534;9.2738281;shop;chemist;yes;osm_node
osm:node_2375349288;Andrew's Ties;45.5819297;9.2739889;shop;clothes;no;osm_node
osm:node_2375349290;Angels;45.582044;9.2739934;shop;clothes;no;osm_node
osm:node_2375349291;Yves Rocher;45.5822214;9.2740014;shop;beauty;no;osm_node
osm:node_2375349293;Carnelli;45.5822693;9.2738546;shop;clothes;;osm_node
osm:node_2375349294;Pratum Magnum;45.5836828;9.2740456;amenity;cafe;;osm_node
osm:node_2375349296;Bijou Brigitte;45.5827629;9.2741074;shop;jewelry;;osm_node
osm:node_2375349297;Falconeri;45.5826776;9.2740624;shop;clothes;no;osm_node
osm:node_2375349298;PUPA Milano;45.582488;9.274018;shop;cosmetics;limited;osm_node
osm:node_2375349299;Elena Mirò;45.5825964;9.2740487;shop;clothes;yes;osm_node
osm:node_2375349300;Il dolce cortile;45.5826187;9.2741307;shop;pastry;;osm_node
osm:node_2375349302;Dan John;45.5829867;9.2741639;shop;clothes;no;osm_node
osm:node_2375349303;La Casa dei Formaggi;45.5831026;9.2741837;shop;convenience;;osm_node
osm:node_2375349304;Andros;45.5832072;9.2742011;shop;clothes;no;osm_node
osm:node_2375349305;Moreal;45.5833125;9.2742062;shop;clothes;no;osm_node
osm:node_2375349306;Marina Rinaldi;45.5834242;9.2742611;shop;clothes;;osm_node
osm:node_2375349307;MAX&Co.;45.5835031;9.2743163;shop;clothes;;osm_node
osm:node_2375349308;Candy world;45.583623;9.2742063;shop;confectionery;;osm_node
osm:node_2375349309;Geox;45.5839963;9.2746287;shop;shoes;no;osm_node
osm:node_2375349310;Goldenpoint;45.5840413;9.2746823;shop;clothes;no;osm_node
osm:node_2375349311;KIKO Milano;45.5841582;9.2750735;shop;cosmetics;limited;osm_node
osm:node_2375349312;Pandora;45.5837375;9.2745412;shop;jewelry;no;osm_node
osm:node_2375349313;Gioielleria Samarcanda;45.5837891;9.2745978;shop;jewelry;;osm_node
osm:node_2375349314;Barzaghi;45.583832;9.2746463;shop;optician;no;osm_node
osm:node_2375349315;Intimissimi Uomo;45.584054;9.2749019;shop;clothes;;osm_node
osm:node_2375349316;Nespresso;45.5838777;9.2747211;shop;coffee;no;osm_node
osm:node_2375349330;Bottega verde;45.5844211;9.2756095;shop;herbalist;no;osm_node
osm:node_2375349331;Gallo;45.5844133;9.2756879;shop;clothes;no;osm_node
osm:node_2375349332;Erboristeria Estragon;45.5844009;9.275773;shop;herbalist;;osm_node
osm:node_2375349333;WS Group;45.584384;9.2759395;office;estate_agent;;osm_node
osm:node_2375349334;Goloso siciliano;45.583931;9.2772541;shop;confectionery;;osm_node
osm:node_2375349335;Daniel & Mayer;45.584245;9.276021;shop;clothes;;osm_node
osm:node_2375349336;L'Erbolario;45.584232;9.2761509;shop;herbalist;;osm_node
osm:node_2375349337;Il Laccio;45.5842147;9.276301;shop;shoes;;osm_node
osm:node_2375349338;Mariani Gioielli;45.5841985;9.2764103;shop;jewelry;;osm_node
osm:node_2375349339;La Dea;45.5841892;9.2764854;shop;clothes;;osm_node
osm:node_2375349340;Pinalli;45.584183;9.2765759;shop;perfumery;;osm_node
osm:node_2375349341;Soldout Milano;45.5841707;9.2766533;shop;clothes;;osm_node
osm:node_2375349342;RomAntica;45.5841629;9.2767328;amenity;fast_food;;osm_node
osm:node_2375413449;Sergent Major;45.5841467;9.2768334;shop;clothes;limited;osm_node
osm:node_2375413455;Timberland;45.584125;9.2769703;shop;shoes;no;osm_node
osm:node_2375413474;Stelio;45.5841065;9.2770918;shop;clothes;;osm_node
osm:node_2375413492;Gardi Gioielli;45.5840848;9.2772818;shop;jewelry;;osm_node
osm:node_2375413542;Liu Jo;45.5843111;9.2765985;shop;clothes;;osm_node
osm:node_2375413558;Original Marines;45.5842831;9.2767034;shop;clothes;no;osm_node
osm:node_2375413562;Jacadi;45.5842622;9.276833;shop;clothes;no;osm_node
osm:node_2381609952;Pam Local;45.5810404;9.2737699;shop;convenience;;osm_node
osm:node_2381609966;Burgez Monza;45.579574;9.2729447;amenity;fast_food;;osm_node
osm:node_2381609972;Max factory;45.580911;9.2737041;shop;clothes;limited;osm_node
osm:node_2381632262;Locanda San Paolo;45.5854676;9.2740248;tourism;hotel;;osm_node
osm:node_2381632353;Monumento a Vittorio Emanuele II;45.5884351;9.275708;historic;memorial;;osm_node
osm:node_2381660355;Demetra Studio Medico;45.5839574;9.2771334;amenity;doctors;;osm_node
osm:node_2381660378;Ago Agitato Tattoo;45.5828686;9.2762519;shop;tattoo;;osm_node
osm:node_2381660385;Starcopying;45.5846069;9.2767239;shop;copyshop;;osm_node
osm:node_2381660395;Isabella Flower Design;45.5828386;9.2763914;shop;florist;;osm_node
osm:node_2381660397;Cantina dei Sapori;45.5839994;9.2766779;amenity;bar;;osm_node
osm:node_2381660403;Norggatan;45.5839236;9.2767561;shop;clothes;;osm_node
osm:node_2381660404;L'Orto del Centro;45.5823374;9.2766006;shop;greengrocer;;osm_node
osm:node_2381693546;Surya Namaskar Madre Terra;45.5839995;9.2762312;shop;variety_store;;osm_node
osm:node_2381693556;La cantina della monaca;45.5840221;9.2759807;amenity;restaurant;;osm_node
osm:node_2381693565;Ok Oro;45.5830076;9.2749805;shop;jewelry;;osm_node
osm:node_2381693570;Saint;45.5835294;9.2746882;amenity;bar;;osm_node
osm:node_2381693581;Cotton Club;45.5839181;9.2753346;shop;clothes;;osm_node
osm:node_2381693609;OmegaFish;45.582639;9.2747132;amenity;restaurant;;osm_node
osm:node_2381693623;Tearose Cafè;45.5836364;9.2748249;amenity;cafe;;osm_node
osm:node_2381693632;Salotto Teodolinda;45.5827473;9.274774;shop;clothes;;osm_node
osm:node_2381693666;Handicraft;45.5830806;9.2745194;shop;carpet;;osm_node
osm:node_2381693681;Gori e Benassi;45.5839998;9.2764732;shop;hairdresser;;osm_node
osm:node_2381701353;Nuovo Istituto Alessandro Manzoni;45.5851445;9.2766032;amenity;school;;osm_node
osm:node_2381701355;Mariano;45.5824334;9.2746361;shop;fabric;;osm_node
osm:node_2381701358;Il Pizzicagnolo;45.5845301;9.2760324;shop;deli;;osm_node
osm:node_2381746470;Luxury Class;45.5850425;9.2754719;shop;gift;;osm_node
osm:node_2381746481;Pini Geremia;45.5847028;9.2764166;shop;frame;;osm_node
osm:node_2381746486;Rolex;45.5848322;9.2754419;shop;watches;;osm_node
osm:node_2381746496;Il Fornaio Golosone;45.5846971;9.2758174;shop;bakery;;osm_node
osm:node_2381746503;Civico 7;45.5850735;9.2753354;shop;clothes;;osm_node
osm:node_2381746506;Salmoiraghi & Viganò;45.5853128;9.2753909;shop;optician;;osm_node
osm:node_2381746518;Outlet;45.5854741;9.2754284;shop;clothes;;osm_node
osm:node_2381746524;NAU!;45.5848978;9.2754445;shop;optician;no;osm_node
osm:node_2381746528;Il Fornaio dell'Arengario;45.5851056;9.2753462;shop;bakery;;osm_node
osm:node_2381746531;Vampe;45.5848547;9.2752624;shop;household;limited;osm_node
osm:node_2381746538;Bar Dam;45.5846971;9.2754016;amenity;cafe;;osm_node
osm:node_2381746541;Lego;45.5851818;9.2755108;shop;toys;;osm_node
osm:node_2381746544;Albergo Ristorante Fantello;45.5847683;9.2758364;tourism;hotel;;osm_node
osm:node_2381746549;Amplifon;45.5872331;9.2761821;shop;hearing_aids;;osm_node
osm:node_2381746554;Ronchi Gioielli;45.5849917;9.2753026;shop;jewelry;no;osm_node
osm:node_2381746559;Italian Style;45.584452;9.2760002;shop;hairdresser;;osm_node
osm:node_2381746564;Nenette;45.5854629;9.2755894;shop;clothes;;osm_node
osm:node_2381746570;Francesco Messina;45.5849749;9.2754579;shop;hairdresser;no;osm_node
osm:node_2381746572;La Cafeteria;45.5850396;9.2753174;amenity;cafe;;osm_node
osm:node_2381746575;Petit Bateau;45.5849241;9.2752758;shop;clothes;limited;osm_node
osm:node_2381746578;Libreria dell'Arengario;45.5847199;9.2755794;shop;books;;osm_node
osm:node_2381746583;Gattinoni Travel Network;45.5853747;9.2754097;shop;travel_agency;no;osm_node
osm:node_2381746593;Fun Slot;45.5846689;9.2760749;amenity;gambling;;osm_node
osm:node_2382500066;Pozzilei;45.5859289;9.2755505;shop;bag;no;osm_node
osm:node_2382500070;Punti e fantasia;45.5864148;9.2758213;shop;gift;;osm_node
osm:node_2382500074;AlaVida;45.5859982;9.2755693;shop;clothes;;osm_node
osm:node_2382500079;Meroni;45.5860613;9.2755927;shop;perfumery;no;osm_node
osm:node_2382500082;Igino Massari;45.5859945;9.27569;shop;pastry;;osm_node
osm:node_2382500094;Area Platinum;45.5856949;9.2755111;office;estate_agent;limited;osm_node
osm:node_2382500096;Madame Sicò;45.5857671;9.2755319;shop;jewelry;no;osm_node
osm:node_2382500104;La Boutique dei Sapori;45.5858121;9.2755006;shop;deli;no;osm_node
osm:node_2382500106;Centemero Gioielli;45.5856225;9.2754951;shop;jewelry;no;osm_node
osm:node_2382500109;Paolo Pessina;45.5856524;9.2756392;shop;clothes;no;osm_node
osm:node_2382500119;Valleverde;45.585563;9.2754701;shop;shoes;no;osm_node
osm:node_2382500124;Remida Tornaghi;45.5858612;9.2756685;shop;jewelry;;osm_node
osm:node_2382521044;Ops;45.5866646;9.2758026;shop;bag;;osm_node
osm:node_2382521047;Fenice;45.5867247;9.2758348;amenity;bar;;osm_node
osm:node_2382521051;Caprotti Luce;45.587712;9.2759635;shop;lighting;;osm_node
osm:node_2382521052;Clinica iPhone;45.5875074;9.2758884;craft;electronics_repair;;osm_node
osm:node_2382521063;Tirelli Due;45.5868001;9.2758783;shop;clothes;;osm_node
osm:node_2382521064;Martino Midali;45.5866038;9.275914;shop;clothes;no;osm_node
osm:node_2382521069;Immobiliare i90;45.5873592;9.2761003;office;estate_agent;;osm_node
osm:node_2382521070;Gabetti;45.5868646;9.2760214;office;estate_agent;yes;osm_node
osm:node_2382521077;Città del sole;45.5870626;9.275985;shop;toys;no;osm_node
osm:node_2382521078;Castignoli;45.5869034;9.275933;shop;jewelry;;osm_node
osm:node_2382521079;B.;45.5865164;9.2757221;amenity;cafe;;osm_node
osm:node_2382521081;Ottico Rivolta;45.5869799;9.2759508;shop;optician;;osm_node
osm:node_2382521085;Il Giardino Segreto;45.5875507;9.2760145;amenity;kindergarten;;osm_node
osm:node_2382521094;Amerigo;45.5869334;9.2759483;shop;gift;;osm_node
osm:node_2383557257;Double B;45.5807998;9.2736386;shop;clothes;;osm_node
osm:node_2383557266;Monza Payitaht Istanbul Kebab&Pizza;45.58007;9.272922;amenity;fast_food;;osm_node
osm:node_2383557270;Aimely lashes & brows;45.5802363;9.2730353;shop;clothes;;osm_node
osm:node_2383557276;Upim;45.5807542;9.2736772;shop;department_store;;osm_node
osm:node_2383603146;Sala del Regno dei Testimoni di Geova - congregazione Monza sud;45.577513;9.2765376;amenity;place_of_worship;;osm_node
osm:node_2385329988;Sardicicli;45.5893582;9.2823219;shop;bicycle;;osm_node
osm:node_2386780984;Spontini;45.5829043;9.2736142;amenity;fast_food;;osm_node
osm:node_2386781007;Scuola di Musica di Silvia Corrieri;45.5838223;9.2773263;amenity;music_school;;osm_node
osm:node_2386807967;Dada;45.5811547;9.2722517;shop;furniture;;osm_node
osm:node_2386807970;UniCredit Bank;45.5821423;9.271624;amenity;bank;;osm_node
osm:node_2386807971;Lloyd Adriatico;45.5826036;9.2715064;office;insurance;;osm_node
osm:node_2386807973;Caffè & Caffè;45.5823413;9.2736083;amenity;cafe;yes;osm_node
osm:node_2386807974;Colorificio Manzoni;45.5810984;9.2723106;shop;paint;;osm_node
osm:node_2386807977;Toscano;45.5821677;9.2719677;office;estate_agent;;osm_node
osm:node_2386807984;Toro Assicurazioni;45.582587;9.2719157;office;insurance;;osm_node
osm:node_2386807992;Panino Giusto;45.5823461;9.2723804;amenity;fast_food;;osm_node
osm:node_2386807995;Materassi & materassi;45.5820156;9.2720396;shop;bed;;osm_node
osm:node_2388764044;Planning Ingegneria Impiantistica;45.5812372;9.2764263;office;engineering;;osm_node
osm:node_2388790630;Ria Money Transfer;45.577166;9.2723254;amenity;money_transfer;;osm_node
osm:node_2388790735;ACI;45.5770817;9.2709269;office;government;;osm_node
osm:node_2388790745;PD Monza e Brianza;45.5766445;9.2720491;office;political_party;;osm_node
osm:node_2388819280;BPER Banca;45.5778612;9.271803;amenity;bank;;osm_node
osm:node_2388819283;Banca di Asti;45.5782882;9.2715868;amenity;bank;;osm_node
osm:node_2388819284;Pulsazione;45.5782654;9.2710573;shop;beauty;;osm_node
osm:node_2388819285;Royal;45.5781943;9.2712494;office;estate_agent;;osm_node
osm:node_2388819286;Gioielleria Scaccabarozzi;45.5774341;9.2711469;shop;jewelry;;osm_node
osm:node_2388819289;IBL banca;45.5769571;9.2708438;amenity;bank;;osm_node
osm:node_2388819290;Centro Operativo di Monza - ACLI Milano servizi fiscali;45.5780705;9.2723593;office;accountant;;osm_node
osm:node_2388819293;Zhong Xing;45.5773157;9.2710638;amenity;restaurant;;osm_node
osm:node_2388819299;Sartoria Lele;45.5783315;9.2708878;craft;dressmaker;;osm_node
osm:node_2388819300;Franco e Franco;45.5781536;9.2713694;shop;clothes;;osm_node
osm:node_2388819304;Bar Rosalia;45.5776293;9.2716555;amenity;cafe;;osm_node
osm:node_2388819308;Edilizia Acrobatica;45.5780705;9.2715734;office;company;;osm_node
osm:node_2388819309;Autosilo Corso Milano;45.57801;9.2702891;amenity;parking_entrance;;osm_node
osm:node_2388819319;Spazio Danza;45.577158;9.2709833;leisure;dance;;osm_node
osm:node_2388819324;Shopping Club;45.5783521;9.2713508;shop;clothes;;osm_node
osm:node_2388819330;Il Cafferino;45.5780005;9.2715491;amenity;cafe;;osm_node
osm:node_2388841135;Motosalone;45.5793881;9.2702593;shop;motorcycle;;osm_node
osm:node_2388841145;Visionottica Indipendenza;45.5788101;9.270125;shop;optician;yes;osm_node
osm:node_2388841149;Bar Piazzetta;45.5789753;9.270007;amenity;cafe;limited;osm_node
osm:node_2388841152;Just B;45.5787069;9.2695751;shop;hairdresser;limited;osm_node
osm:node_2388841154;Pani e Tulipani;45.5787257;9.2701116;shop;bakery;limited;osm_node
osm:node_2388841161;Sovrana;45.5784097;9.2706422;shop;jewelry;;osm_node
osm:node_2388841162;Muse Nails Salon;45.5785538;9.2701411;shop;beauty;;osm_node
osm:node_2388841170;La Fontana;45.5785793;9.2700472;amenity;restaurant;;osm_node
osm:node_2388841179;Fratelli Scardua;45.5784568;9.270449;shop;electronics;;osm_node
osm:node_2388841181;Wineline;45.5794828;9.2703016;amenity;restaurant;;osm_node
osm:node_2388841182;Bonetti Arreda;45.5784985;9.2703235;shop;furniture;;osm_node
osm:node_2388872525;Autoscuola Astra;45.580394;9.2728278;amenity;driving_school;;osm_node
osm:node_2388872529;Verde;45.5799798;9.2725336;shop;greengrocer;;osm_node
osm:node_2388872530;Pizza Ok;45.5803778;9.2716941;amenity;fast_food;;osm_node
osm:node_2388872531;Coiffure de Paris;45.5799244;9.2705152;shop;hairdresser;;osm_node
osm:node_2388872532;Monza Alimentari;45.5799997;9.2722157;shop;convenience;;osm_node
osm:node_2388872533;Martin;45.5800098;9.2724773;shop;houseware;;osm_node
osm:node_2388872535;Unipol;45.5802989;9.2712193;office;insurance;;osm_node
osm:node_2388872536;White Horse;45.5804246;9.2715841;amenity;cafe;;osm_node
osm:node_2388872538;Monza travel;45.5800642;9.270581;shop;travel_agency;;osm_node
osm:node_2388872539;Scarpe a stock;45.5799194;9.2723971;shop;shoes;;osm_node
osm:node_2388872542;Delivery Valley;45.5798735;9.2704928;amenity;fast_food;;osm_node
osm:node_2390760228;Moba Monza;45.5843833;9.2801932;shop;clothes;;osm_node
osm:node_2390760233;Quadri e Cornici;45.5843936;9.2803706;shop;frame;;osm_node
osm:node_2390767716;Polizia Ferroviaria;45.5783017;9.2732243;amenity;police;;osm_node
osm:node_2390782109;Sartoria Wang;45.5800217;9.2721672;craft;tailor;;osm_node
osm:node_2390782156;Cereda;45.5794514;9.272534;shop;shoes;;osm_node
osm:node_2390782163;Sharlene Calzature;45.5800728;9.2720641;shop;shoes;;osm_node
osm:node_2390782166;Raulstaff;45.5844077;9.2704585;shop;hairdresser;;osm_node
osm:node_2390782195;Gelateria Il Pavone;45.5801323;9.2719285;amenity;ice_cream;;osm_node
osm:node_2394258087;Caffetteria Novecento;45.579691;9.2726651;amenity;cafe;;osm_node
osm:node_2394258092;Macelleria amici;45.5792679;9.2724029;shop;butcher;;osm_node
osm:node_2394270033;La cucina di via Zucchi;45.585907;9.2747636;amenity;restaurant;;osm_node
osm:node_2394270034;Drawing Room;45.5858274;9.275264;amenity;cafe;;osm_node
osm:node_2394270039;Sciuè Sciuè;45.5855029;9.2740062;amenity;restaurant;;osm_node
osm:node_2394280202;Drogheria Cirla;45.5859141;9.2744594;shop;confectionery;no;osm_node
osm:node_2394280203;Capitol Cafè;45.5865467;9.2743548;amenity;cafe;;osm_node
osm:node_2394280206;SOGIM;45.5859271;9.2742824;office;estate_agent;limited;osm_node
osm:node_2394280207;Cosmeo;45.5861543;9.2743039;shop;beauty;;osm_node
osm:node_2394280209;Dolce Caffè;45.5860361;9.2742744;amenity;cafe;;osm_node
osm:node_2394283351;Il Cittadino;45.5870141;9.2751005;office;newspaper;;osm_node
